rep,split,block,stat,df,p_chi2,reject
2,test,A2_outcome_len,40.457570810863004,2,1.6396460855716555e-09,True
2,test,A2_outcome_full,86.18715157355915,6,2.220446049250313e-16,True
2,test,A5_outcome|A2_outcome_full,13.806107335511813,2,0.001004712681142328,True
3,train,A5_outcome_base,56.336364563827,2,5.844214001626824e-13,True
3,train,A2_outcome_disc,6.370305979312996,2,0.04137191584158029,True
3,train,A2_outcome_clarity,13.10088551737978,2,0.0014294825423549762,True
3,train,A2_outcome_len,106.22154921128754,2,0.0,True
3,train,A2_outcome_full,266.9467358193398,6,0.0,True
3,train,A5_outcome|A2_outcome_full,31.702032817129368,2,1.3061439441131029e-07,True
3,test,A5_outcome_base,8.771603329807437,2,0.012452901077987577,True
3,test,A2_outcome_disc,0.9418281735079019,2,0.6244312230202911,False
3,test,A2_outcome_clarity,1.2746688182644044,2,0.5286998448839527,False
3,test,A2_outcome_len,35.352082612744,2,2.1056820731502057e-08,True
3,test,A2_outcome_full,65.05658484044862,6,4.200639835971742e-12,True
3,test,A5_outcome|A2_outcome_full,3.7471245677618783,2,0.15357560632316103,False
4,train,A5_outcome_base,51.51824225746119,2,6.500688876087679e-12,True
4,train,A2_outcome_disc,12.954376574089256,2,0.0015381293833154341,True
4,train,A2_outcome_clarity,15.194669336160981,2,0.000501787081802707,True
4,train,A2_outcome_len,109.68017647279976,2,0.0,True
4,train,A2_outcome_full,215.3177406316866,6,0.0,True
4,train,A5_outcome|A2_outcome_full,13.705251539695649,2,0.001056677455196775,True
4,test,A5_outcome_base,13.195512355338346,2,0.001363423888840254,True
4,test,A2_outcome_disc,4.748613092133945,2,0.09307901284353304,False
4,test,A2_outcome_clarity,0.5458345050559842,2,0.7611557687388019,False
4,test,A2_outcome_len,37.97186745488185,2,5.682163739528789e-09,True
4,test,A2_outcome_full,84.99709568666002,6,3.3306690738754696e-16,True
4,test,A5_outcome|A2_outcome_full,9.742484486701665,2,0.0076638390190851835,True
5,train,A5_outcome_base,59.492829325080486,2,1.20570220474292e-13,True
5,train,A2_outcome_disc,7.052652382043107,2,0.029412774534823938,True
5,train,A2_outcome_clarity,47.59644387574541,2,4.6191606095646875e-11,True
5,train,A2_outcome_len,86.3205115203008,2,0.0,True
5,train,A2_outcome_full,256.1524522502142,6,0.0,True
5,train,A5_outcome|A2_outcome_full,62.57407678431145,2,2.5868196473766147e-14,True
5,test,A5_outcome_base,12.852937607049022,2,0.0016181547801397134,True
5,test,A2_outcome_disc,6.193883717838362,2,0.04518718008013822,True
5,test,A2_outcome_clarity,7.579054551850028,2,0.02260628586120106,True
5,test,A2_outcome_len,21.83430286053553,2,1.814434837088541e-05,True
5,test,A2_outcome_full,101.84575841193026,6,0.0,True
5,test,A5_outcome|A2_outcome_full,14.481664212600446,2,0.0007167151287392759,True
6,train,A5_outcome_base,75.57251163875479,2,0.0,True
6,train,A2_outcome_disc,9.532918003500491,2,0.008510462400404761,True
6,train,A2_outcome_clarity,20.619800731963565,2,3.330175811977476e-05,True
6,train,A2_outcome_len,113.14838498825036,2,0.0,True
6,train,A2_outcome_full,289.3245278876793,6,0.0,True
6,train,A5_outcome|A2_outcome_full,27.272573289728477,2,1.196288578864113e-06,True
6,test,A5_outcome_base,18.162506750567008,2,0.0001137789103748954,True
6,test,A2_outcome_disc,0.8423091344953848,2,0.6562886528382988,False
6,test,A2_outcome_clarity,0.8625633562336653,2,0.6496758855188705,False
6,test,A2_outcome_len,23.423366924713385,2,8.19748250546759e-06,True
6,test,A2_outcome_full,63.799198830056724,6,7.58459961502922e-12,True
6,test,A5_outcome|A2_outcome_full,0.24387523252855106,2,0.88520358908694,False
7,train,A5_outcome_base,46.26638126064474,2,8.982203869578598e-11,True
7,train,A2_outcome_disc,17.944976073900314,2,0.00012685218627461747,True
7,train,A2_outcome_clarity,7.845603244021975,2,0.01978558529117347,True
7,train,A2_outcome_len,144.50939307373957,2,0.0,True
7,train,A2_outcome_full,327.9071038315125,6,0.0,True
7,train,A5_outcome|A2_outcome_full,45.581407696403865,2,1.2650946956682674e-10,True
7,test,A5_outcome_base,8.463144878784155,2,0.01452952577771316,True
7,test,A2_outcome_disc,6.6036627915926465,2,0.03681568153903081,True
7,test,A2_outcome_clarity,1.5225021415627769,2,0.4670817090456867,False
7,test,A2_outcome_len,20.105268263439616,2,4.3072141802880104e-05,True
7,test,A2_outcome_full,75.98630011285954,6,2.4091839634365897e-14,True
7,test,A5_outcome|A2_outcome_full,8.266519558823884,2,0.016030537542180867,True
8,train,A5_outcome_base,30.574428624840206,2,2.2953408218562288e-07,True
8,train,A2_outcome_disc,16.42703793121654,2,0.00027096552326333345,True
8,train,A2_outcome_clarity,20.36489468259139,2,3.782851626177308e-05,True
8,train,A2_outcome_len,91.10782925994491,2,0.0,True
8,train,A2_outcome_full,214.6704644650979,6,0.0,True
8,train,A5_outcome|A2_outcome_full,29.326137664543403,2,4.2845983716510716e-07,True
8,test,A5_outcome_base,4.704463359757447,2,0.09515656608666834,False
8,test,A2_outcome_disc,5.958520766739321,2,0.050830414985624794,False
8,test,A2_outcome_clarity,0.9486944283337696,2,0.6222911467502785,False
8,test,A2_outcome_len,39.876992916172625,2,2.191901438131083e-09,True
8,test,A2_outcome_full,68.24872825040123,6,9.343636975245317e-13,True
8,test,A5_outcome|A2_outcome_full,6.096079440200544,2,0.04745185219118908,True
9,train,A5_outcome_base,46.86586955147062,2,6.65588695270003e-11,True
9,train,A2_outcome_disc,10.300918215137052,2,0.0057967427873441,True
9,train,A2_outcome_clarity,13.846356265733348,2,0.0009846954692519505,True
9,train,A2_outcome_len,85.26239663133545,2,0.0,True
9,train,A2_outcome_full,306.1655410793683,6,0.0,True
9,train,A5_outcome|A2_outcome_full,42.43717311913147,2,6.093754389979722e-10,True
9,test,A5_outcome_base,13.365229527343594,2,0.0012524986990708475,True
9,test,A2_outcome_disc,2.0054838948885365,2,0.366872116724382,False
9,test,A2_outcome_clarity,2.6164790590119096,2,0.2702954849988878,False
9,test,A2_outcome_len,19.77580262490583,2,5.078541695269223e-05,True
9,test,A2_outcome_full,56.628169826502166,6,2.1725854448817472e-10,True
9,test,A5_outcome|A2_outcome_full,8.750597214370647,2,0.012584383893873397,True
10,train,A5_outcome_base,31.863049234001295,2,1.2051102227239596e-07,True
10,train,A2_outcome_disc,11.236085121031776,2,0.0036317430731530598,True
10,train,A2_outcome_clarity,7.770506781569659,2,0.020542622790574505,True
10,train,A2_outcome_len,96.36741838028338,2,0.0,True
10,train,A2_outcome_full,263.4374465821253,6,0.0,True
10,train,A5_outcome|A2_outcome_full,54.98294311429521,2,1.1497469643018121e-12,True
10,test,A5_outcome_base,16.231528048128155,2,0.00029879165781210304,True
10,test,A2_outcome_disc,8.128862428546338,2,0.01717275411371888,True
10,test,A2_outcome_clarity,9.825990978333941,2,0.0073504371659400825,True
10,test,A2_outcome_len,30.38007581144179,2,2.5295912919887087e-07,True
10,test,A2_outcome_full,77.1302023929426,6,1.3988810110276972e-14,True
10,test,A5_outcome|A2_outcome_full,11.845920648534351,2,0.002677262868008512,True
11,train,A5_outcome_base,45.9716803382578,2,1.0408218731328134e-10,True
11,train,A2_outcome_disc,13.174560401550115,2,0.0013777821631582032,True
11,train,A2_outcome_clarity,15.570986323408583,2,0.00041572226133157475,True
11,train,A2_outcome_len,90.01358709416775,2,0.0,True
11,train,A2_outcome_full,278.1183630113206,6,0.0,True
11,train,A5_outcome|A2_outcome_full,34.347658158564585,2,3.4793714687175736e-08,True
11,test,A5_outcome_base,16.048529744325172,2,0.0003274206336812968,True
11,test,A2_outcome_disc,3.9500231886650585,2,0.13875970340748567,False
11,test,A2_outcome_clarity,8.00394288025414,2,0.018279566272460857,True
11,test,A2_outcome_len,21.13805934464593,2,2.5699740270446192e-05,True
11,test,A2_outcome_full,60.469484131753504,6,3.613342958175281e-11,True
11,test,A5_outcome|A2_outcome_full,5.324223474234149,2,0.06980066534352325,False
12,train,A5_outcome_base,34.163206015782094,2,3.815522964245588e-08,True
12,train,A2_outcome_disc,23.38976010190939,2,8.336391984609115e-06,True
12,train,A2_outcome_clarity,19.039442584158273,2,7.339011590701272e-05,True
12,train,A2_outcome_len,94.53494806059476,2,0.0,True
12,train,A2_outcome_full,277.1068577323883,6,0.0,True
12,train,A5_outcome|A2_outcome_full,49.40158097904556,2,1.8731904916080566e-11,True
12,test,A5_outcome_base,12.89466253253612,2,0.0015847457949220711,True
12,test,A2_outcome_disc,1.1188882404581435,2,0.571526675681197,False
12,test,A2_outcome_clarity,2.8794076067775505,2,0.23699794627549897,False
12,test,A2_outcome_len,19.252488682778267,2,6.597436230093567e-05,True
12,test,A2_outcome_full,51.186522587799544,6,2.717156943887744e-09,True
12,test,A5_outcome|A2_outcome_full,7.25495962899482,2,0.02658309438979345,True
13,train,A5_outcome_base,56.2109861482417,2,6.221689829999377e-13,True
13,train,A2_outcome_disc,19.700765335724626,2,5.2727012221476244e-05,True
13,train,A2_outcome_clarity,4.941845705379217,2,0.0845068356445049,False
13,train,A2_outcome_len,83.68376173700766,2,0.0,True
13,train,A2_outcome_full,216.11957052169438,6,0.0,True
13,train,A5_outcome|A2_outcome_full,20.94709962884648,2,2.827451145570592e-05,True
13,test,A5_outcome_base,13.287436236064202,2,0.0013021765855207867,True
13,test,A2_outcome_disc,0.29019756009405534,2,0.8649368503880354,False
13,test,A2_outcome_clarity,5.5793930111815015,2,0.061439857739037707,False
13,test,A2_outcome_len,19.091917881280835,2,7.148957374536469e-05,True
13,test,A2_outcome_full,68.1376919781975,6,9.845457782375888e-13,True
13,test,A5_outcome|A2_outcome_full,11.42442924793618,2,0.003305344338489391,True
14,train,A5_outcome_base,23.237083230889372,2,8.997699580737262e-06,True
14,train,A2_outcome_disc,6.844167757689945,2,0.03264433716628001,True
14,train,A2_outcome_clarity,13.777147912922137,2,0.001019366465958682,True
14,train,A2_outcome_len,116.58149845140747,2,0.0,True
14,train,A2_outcome_full,248.07102489926368,6,0.0,True
14,train,A5_outcome|A2_outcome_full,44.42163963540447,2,2.259246123514913e-10,True
14,test,A5_outcome_base,8.663778807303276,2,0.013142692166033032,True
14,test,A2_outcome_disc,1.7818777262705472,2,0.41027038413729855,False
14,test,A2_outcome_clarity,5.336715128461256,2,0.06936606109969934,False
14,test,A2_outcome_len,32.388498343943255,2,9.266739320334949e-08,True
14,test,A2_outcome_full,67.28759558422746,6,1.4698242623012447e-12,True
14,test,A5_outcome|A2_outcome_full,12.119561419418202,2,0.0023349128551115594,True
15,train,A5_outcome_base,40.21407972207385,2,1.8519256128612938e-09,True
15,train,A2_outcome_disc,7.959405459309452,2,0.01869119484989401,True
15,train,A2_outcome_clarity,7.301465856964713,2,0.025972086119490978,True
15,train,A2_outcome_len,111.9557180076414,2,0.0,True
15,train,A2_outcome_full,247.98801768952077,6,0.0,True
15,train,A5_outcome|A2_outcome_full,31.850579054856155,2,1.212647666726241e-07,True
15,test,A5_outcome_base,21.402117551282274,2,2.2521080514148473e-05,True
15,test,A2_outcome_disc,2.000404205219171,2,0.3678050992889661,False
15,test,A2_outcome_clarity,0.2636866607566979,2,0.8764783018471285,False
15,test,A2_outcome_len,72.10605467607344,2,2.220446049250313e-16,True
15,test,A2_outcome_full,123.29690973693724,6,0.0,True
15,test,A5_outcome|A2_outcome_full,6.984916568049065,2,0.030425984449782506,True
16,train,A5_outcome_base,46.007249589217636,2,1.0224754376508827e-10,True
16,train,A2_outcome_disc,4.152202147168445,2,0.12541825670961448,False
16,train,A2_outcome_clarity,13.372348437292466,2,0.0012480484113439605,True
16,train,A2_outcome_len,75.82364509662689,2,0.0,True
16,train,A2_outcome_full,216.9490281077117,6,0.0,True
16,train,A5_outcome|A2_outcome_full,36.52128301805898,2,1.1735569183102257e-08,True
16,test,A5_outcome_base,8.06145512601885,2,0.017761402711929497,True
16,test,A2_outcome_disc,2.209768392167227,2,0.3312492399802397,False
16,test,A2_outcome_clarity,0.7546824523702956,2,0.6856820612986766,False
16,test,A2_outcome_len,19.608723013611396,2,5.5210273558592426e-05,True
16,test,A2_outcome_full,35.42617454184071,6,3.5628970080914257e-06,True
16,test,A5_outcome|A2_outcome_full,6.393327851124269,2,0.0408984168068266,True
17,train,A5_outcome_base,32.11539295358381,2,1.0622604884602538e-07,True
17,train,A2_outcome_disc,10.237032355341189,2,0.005984896833264308,True
17,train,A2_outcome_clarity,2.0018741878154094,2,0.36753486506365207,False
17,train,A2_outcome_len,112.58486044253033,2,0.0,True
17,train,A2_outcome_full,272.6919097499741,6,0.0,True
17,train,A5_outcome|A2_outcome_full,28.71537389273866,2,5.81481344963386e-07,True
17,test,A5_outcome_base,14.251187326896117,2,0.0008042554113315559,True
17,test,A2_outcome_disc,2.0550856754076507,2,0.3578852632363223,False
17,test,A2_outcome_clarity,2.3042641509866733,2,0.31596239504672563,False
17,test,A2_outcome_len,33.17578227860336,2,6.251301021276134e-08,True
17,test,A2_outcome_full,64.86143965717011,6,4.604316927725449e-12,True
17,test,A5_outcome|A2_outcome_full,13.274705238860644,2,0.0013104920266414632,True
18,train,A5_outcome_base,52.44939589046386,2,4.0809577939171504e-12,True
18,train,A2_outcome_disc,5.313032893962446,2,0.0701923149927155,False
18,train,A2_outcome_clarity,9.651551191422715,2,0.008020330923193875,True
18,train,A2_outcome_len,126.40385858626102,2,0.0,True
18,train,A2_outcome_full,247.1664479412882,6,0.0,True
18,train,A5_outcome|A2_outcome_full,38.8137694376056,2,3.729898834237133e-09,True
18,test,A5_outcome_base,22.428543176968475,2,1.3480429533530014e-05,True
18,test,A2_outcome_disc,5.333445365748052,2,0.06947955913240089,False
18,test,A2_outcome_clarity,13.247582619264216,2,0.0013283850673131425,True
18,test,A2_outcome_len,17.636568893524995,2,0.00014800204795495375,True
18,test,A2_outcome_full,62.03226277564067,6,1.7377876915247725e-11,True
18,test,A5_outcome|A2_outcome_full,12.69671270196438,2,0.0017496205362595996,True
19,train,A5_outcome_base,59.79013911770778,2,1.0391687510491465e-13,True
19,train,A2_outcome_disc,11.494464846104467,2,0.003191601587750892,True
19,train,A2_outcome_clarity,21.47453448378898,2,2.1720213313258796e-05,True
19,train,A2_outcome_len,83.79186725487317,2,0.0,True
19,train,A2_outcome_full,241.3076993377693,6,0.0,True
19,train,A5_outcome|A2_outcome_full,38.10861566107106,2,5.306635464386034e-09,True
19,test,A5_outcome_base,16.456534374666923,2,0.0002669985881692538,True
19,test,A2_outcome_disc,3.766219053562028,2,0.1521163596812969,False
19,test,A2_outcome_clarity,6.279594904052594,2,0.04329156563289027,True
19,test,A2_outcome_len,32.05607592687711,2,1.0942374062405946e-07,True
19,test,A2_outcome_full,70.01041538912159,6,4.0689673852511987e-13,True
19,test,A5_outcome|A2_outcome_full,6.960515654947211,2,0.03079946905966957,True
